survey_square_id,Location,Latitude_x_min,Longitude_y_min,Number,New_number,Raw material type,Transparency,shape,texture,Structure,Length,Width,Thickness,Mass,Notes,Date,Samples,"> 100 in a square, every 20th recorded"
840242,Terrestrial,672203.2582,6708510.804,5577,8120,sandstone,,,,,,,,,911574-840242,01.19.17,,"> 100 in a square, every 20th recorded"
840242,Terrestrial,672203.2582,6708510.804,5578,8121,sandstone,,,,,,,,,911574-840242,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11193,2090,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11194,2091,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11195,2092,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11196,2093,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11197,2094,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11198,2095,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11199,2096,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11200,2097,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11201,2098,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11202,2099,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11203,2100,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11204,2101,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11205,2102,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11206,2103,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11207,2104,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11208,2105,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11209,2106,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11210,2107,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11211,2108,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11212,2109,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11213,2110,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11214,2111,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11215,2112,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11216,2113,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11217,2114,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11218,2115,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11219,2116,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11220,2117,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11221,2118,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11222,2119,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11223,2120,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11224,2121,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11225,2122,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11226,2123,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11227,2124,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11228,2125,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11229,2126,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11230,2127,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11231,2128,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11232,2129,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11233,2130,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11234,2131,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11235,2132,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11236,2133,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11237,2134,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11238,2135,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11239,2136,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11240,2137,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11241,2138,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11242,2139,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11243,2140,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11244,2141,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11245,2142,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11246,2143,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11247,2144,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11248,2145,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11249,2146,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11250,2147,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11251,2148,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11252,2149,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11253,2150,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11254,2151,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11255,2152,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11256,2153,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11257,2154,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11258,2155,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11259,2156,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11260,2157,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11261,2158,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11262,2159,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11263,2160,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11264,2161,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11265,2162,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11266,2163,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11267,2164,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11268,2165,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11269,2166,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11270,2167,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11271,2168,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11272,2169,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11273,2170,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11274,2171,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11275,2172,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11276,2173,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11277,2174,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11278,2175,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11279,2176,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11280,2177,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11281,2178,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11282,2179,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11283,2180,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11284,2181,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11285,2182,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11286,2183,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11287,2184,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11288,2185,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11289,2186,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11290,2187,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11291,2188,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11292,2189,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11293,2190,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11294,2191,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11295,2192,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11296,2193,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11297,2194,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11298,2195,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11299,2196,sandstone,,,,,,,,,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11300,2197,sandstone,opaque,amorphous,medium,homogenous,56.57,40.03,24.12,63,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11301,2198,sandstone,opaque,amorphous,medium,homogenous,47.06,36.93,28.18,64,839031,01.19.17,1,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11302,2199,sandstone,opaque,tabular,medium,homogenous,47.55,40.12,22.88,59,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11303,2200,sandstone,opaque,tabular,medium,homogenous,44.06,35.73,20.26,22,839031,01.19.17,,"> 100 in a square, every 20th recorded"
839031,Terrestrial,672199.2582,6708514.804,11304,2201,sandstone,opaque,tabular,medium,homogenous,32.51,30.47,18.88,20,839031,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2817,7706,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2818,7707,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2819,7708,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2820,7709,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2821,7710,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2822,7711,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2823,7712,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2824,7713,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2825,7714,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2826,7715,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2827,7716,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2828,7717,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2829,7718,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2830,7719,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2831,7720,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2832,7721,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2833,7722,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2834,7723,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2835,7724,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2836,7725,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2837,7726,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2838,7727,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2839,7728,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2840,7729,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2841,7730,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2842,7731,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2843,7732,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2844,7733,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2845,7734,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2846,7735,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2847,7736,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2848,7737,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2849,7738,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2850,7739,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2851,7740,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2852,7741,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2853,7742,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2854,7743,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2855,7744,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2856,7745,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2857,7746,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2858,7747,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2859,7748,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2860,7749,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2861,7750,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2862,7751,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2863,7752,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2864,7753,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2865,7754,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2866,7755,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2867,7756,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2868,7757,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2869,7758,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2870,7759,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2871,7760,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2872,7761,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2873,7762,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2874,7763,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2875,7764,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2876,7765,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2877,7766,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2878,7767,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2879,7768,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2880,7769,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2881,7770,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2882,7771,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2883,7772,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2884,7773,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2885,7774,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2886,7775,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2887,7776,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2888,7777,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2889,7778,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2890,7779,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2891,7780,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2892,7781,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2893,7782,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2894,7783,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2895,7784,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2896,7785,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2897,7786,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
841453,Terrestrial,672207.2582,6708506.804,2898,7787,sandstone,,,,,,,,,912785-841453,01.19.17,,"> 100 in a square, every 20th recorded"
